"name","gender","income"
"John Rosales","Female","17500"
"Richard Davies","Female","50000"
"Emily Mays","Female","50000"
"Lance Peterson","Female","37500"
"Kevin Sanders","Male","17500"
"Kevin Sanders","Male","17500"
"Anthony Livingston","Female","50000"
"David Nguyen","Female","50000"
"David Nguyen","Female","50000"
"Jamie Bryant","Male","50000"
"Fred Barry","Male","17500"
"Fred Barry","Male","17500"
"Fred Barry","Male","17500"
"Fred Barry","Male","17500"
"Alexis Little","Female","17500"
"Charles Austin","Male","50000"
"Charles Austin","Male","50000"
"Jose Powell","Female","37500"
"Jose Powell","Female","37500"
"Joshua Mccarthy","Male","50000"
"Joshua Mccarthy","Male","50000"
"Joshua Mccarthy","Male","50000"
"Alexandra Roberts","Male","37500"
"Alexandra Roberts","Male","37500"
"Joshua Morris","Male","50000"
"Joshua Morris","Male","50000"
"Joshua Morris","Male","50000"
"Ashley Hernandez","Female","37500"
"Samantha Murray","Male","50000"
"Douglas Schwartz","Male","50000"
"Laurie Dean","Male","17500"
"April Fitzpatrick","Female","17500"
"April Fitzpatrick","Female","17500"
"Michelle Mills","Male","17500"
"Michelle Mills","Male","17500"
"Eric Rosales","Male","37500"
"Eric Davis","Male","17500"
"Eric Davis","Male","17500"
"Eric Davis","Male","17500"
"Steven Davis","Male","50000"
"Steven Davis","Male","50000"
"Steven Davis","Male","50000"
"Steven Davis","Male","50000"
"Michael Lee","Male","37500"
"Brenda Torres","Male","50000"
"Brenda Torres","Male","50000"
"Brenda Torres","Male","50000"
"Jason Williams","Female","37500"
"Jason Williams","Female","37500"
"Amy Hill","Male","37500"
"Amy Hill","Male","37500"
"Marissa Gonzalez","Female","17500"
"Jennifer Moore","Male","50000"
"Jennifer Moore","Male","50000"
"Erika Lewis","Female","37500"
"Jessica Campbell","Male","50000"
"Rachel Lawson","Male","50000"
"Megan Roberts","Male","37500"
"Richard Butler","Male","50000"
"Richard Butler","Male","50000"
"Richard Butler","Male","50000"
"Daniel Davis","Male","37500"
"Angela Jacobs","Male","50000"
"Patricia Mclaughlin","Male","50000"
"Patricia Mclaughlin","Male","50000"
"Patricia Mclaughlin","Male","50000"
"Melissa Adams","Female","50000"
"Patrick Harris","Female","17500"
"Patrick Harris","Female","17500"
"Patrick Harris","Female","17500"
"Eileen Kelly","Female","37500"
"Eileen Kelly","Female","37500"
"Eileen Kelly","Female","37500"
"Shannon Cunningham","Female","17500"
"Brittany Fuentes","Female","17500"
"Brittany Fuentes","Female","17500"
"Jennifer Rosario","Male","50000"
"Brandon Schwartz DVM","Female","17500"
"Brandon Schwartz DVM","Female","17500"
"Brandon Schwartz DVM","Female","17500"
"Brandon Schwartz DVM","Female","17500"
"Kristen Williamson DVM","Female","17500"
"Daniel Burton","Male","50000"
"Daniel Burton","Male","50000"
"Matthew Williams","Male","37500"
"Matthew Williams","Male","37500"
"Matthew Williams","Male","37500"
"Taylor Davis","Male","17500"
"Carol Coffey MD","Female","17500"
"Carol Coffey MD","Female","17500"
"Sharon Yates","Male","17500"
"Jamie Ellis","Male","17500"
"Molly Zamora","Male","37500"
"Molly Zamora","Male","37500"
"Zachary Jones","Female","17500"
"Charles Davis","Female","17500"
"Mario Huang","Male","50000"
"Todd Wagner","Male","50000"
"Joshua Hall","Male","17500"
"Cindy Williams","Female","37500"
"Blake Coleman","Male","50000"
"Blake Coleman","Male","50000"
"Maureen Davenport","Male","37500"
"Maureen Davenport","Male","37500"
"Maureen Davenport","Male","37500"
"Maureen Davenport","Male","37500"
"Maureen Davenport","Male","37500"
"Mariah Stone","Female","50000"
"Mariah Stone","Female","50000"
"Marc Norman","Female","37500"
"Marc Norman","Female","37500"
"Marc Norman","Female","37500"
"Marc Norman","Female","37500"
"Teresa Johnson","Male","50000"
"Linda Clark","Male","50000"
"Crystal Williams","Female","37500"
"Crystal Williams","Female","37500"
"Crystal Williams","Female","37500"
"Marc Mccarthy","Male","50000"
"Marc Mccarthy","Male","50000"
"Joyce Wallace","Female","50000"
"Daniel Taylor","Female","37500"
"Daniel Taylor","Female","37500"
"James Miller","Male","37500"
"James Miller","Male","37500"
"Jessica Gomez","Male","50000"
"Brenda Reese","Female","50000"
"Savannah Hoffman","Male","17500"
"Savannah Hoffman","Male","17500"
"Savannah Hoffman","Male","17500"
"Aaron Williams","Male","17500"
"Daniel Stevenson","Male","50000"
"Daniel Stevenson","Male","50000"
"Paula Lewis","Female","17500"
"Paula Lewis","Female","17500"
"Beverly Sanders","Male","37500"
"Beverly Sanders","Male","37500"
"Beverly Sanders","Male","37500"
"Joshua Barnes","Male","50000"
"Derrick Thompson","Male","50000"
"Derrick Thompson","Male","50000"
"Dawn Potter","Male","17500"
"Patrick Weaver","Male","37500"
"Christine Mason","Male","50000"
"Monique Evans","Male","37500"
"Jason Simmons","Female","17500"
"Jason Simmons","Female","17500"
"Jason Simmons","Female","17500"
"Jason Simmons","Female","17500"
"Henry Walters","Male","50000"
"Joseph Perkins","Female","50000"
"Lisa Johnson","Female","37500"
"Lisa Johnson","Female","37500"
"David Smith","Male","50000"
"Chad Macdonald","Female","37500"
"Chad Macdonald","Female","37500"
"Karen Collins","Male","50000"
"Julie Dennis","Male","37500"
"Julie Dennis","Male","37500"
"Julie Dennis","Male","37500"
"Janice Wallace","Female","50000"
"Janice Wallace","Female","50000"
"Kayla Smith","Female","37500"
"Kayla Smith","Female","37500"
"Kayla Smith","Female","37500"
"Kayla Smith","Female","37500"
"Mario Johnson","Male","50000"
"Mario Johnson","Male","50000"
"Mario Johnson","Male","50000"
"Danny Brown","Male","50000"
"Christopher Erickson","Female","37500"
"Christopher Erickson","Female","37500"
"Christopher Erickson","Female","37500"
"Christopher Erickson","Female","37500"
"Jerome Rice","Male","17500"
"Jerome Rice","Male","17500"
"Jeremy Diaz","Female","17500"
"Tina Smith","Male","17500"
"Tina Smith","Male","17500"
"Cathy Matthews","Male","37500"
"Don Shepard","Male","17500"
"Matthew Frank","Female","37500"
"Matthew Frank","Female","37500"
"Matthew Frank","Female","37500"
"Jenna Wilson","Male","17500"
"Jenna Wilson","Male","17500"
"Jenna Wilson","Male","17500"
"Kevin Griffin","Male","17500"
"Tyler Spence","Female","17500"
"Tyler Spence","Female","17500"
"Tyler Spence","Female","17500"
"Tyler Spence","Female","17500"
"Shelia Smith","Male","37500"
"Shelia Smith","Male","37500"
"Joshua Nelson","Male","50000"
"Joshua Nelson","Male","50000"
"Joshua Nelson","Male","50000"
"Joshua Nelson","Male","50000"
"Joshua Nelson","Male","50000"
"Kathleen Gonzalez","Male","50000"
"Kathleen Gonzalez","Male","50000"
"Kathleen Gonzalez","Male","50000"
"Kathleen Gonzalez","Male","50000"
"Ethan Adams","Male","37500"
"Ethan Adams","Male","37500"
"Ethan Adams","Male","37500"
"Ethan Adams","Male","37500"
"Ethan Adams","Male","37500"
"Christopher Ellis","Male","37500"
"Christopher Ellis","Male","37500"
"James Shea","Male","50000"
"Keith Keith","Male","37500"
"Kimberly Moore","Male","50000"
"Kimberly Moore","Male","50000"
"Hunter Webb","Female","37500"
"Hunter Webb","Female","37500"
"Julie Cox","Female","37500"
"Julie Cox","Female","37500"
"Erik Mcgee","Male","17500"
"Daniel Ponce MD","Female","37500"
"Amy Anderson","Female","37500"
"Amy Anderson","Female","37500"
"Amy Anderson","Female","37500"
"Marie Brown","Female","17500"
"Marie Brown","Female","17500"
"Julie Key","Male","50000"
"Julie Key","Male","50000"
"Julie Key","Male","50000"
"Jessica Wood","Female","37500"
"Jessica Wood","Female","37500"
"Jessica Wood","Female","37500"
"Sherri Padilla","Male","17500"
"Sherri Padilla","Male","17500"
"Sherri Padilla","Male","17500"
"Jennifer Brown","Female","37500"
"Jennifer Brown","Female","37500"
"Kathryn Adams","Male","37500"
"Rhonda Choi","Female","37500"
"Mary Fleming","Male","17500"
"Mary Fleming","Male","17500"
"Stephanie Torres","Male","37500"
"Andrew Fuentes","Female","17500"
"Andrew Fuentes","Female","17500"
"Wendy Hill","Female","17500"
"Sergio Alvarez","Female","17500"
"Sergio Alvarez","Female","17500"
"Sergio Alvarez","Female","17500"
"Sergio Alvarez","Female","17500"
"Anthony Pope","Female","17500"
"Jeffrey Hanson","Female","37500"
"Jeffrey Hanson","Female","37500"
"Jeffrey Hanson","Female","37500"
"Jeffrey Hanson","Female","37500"
"Matthew Green","Female","37500"
"Matthew Green","Female","37500"
"Matthew Green","Female","37500"
"Matthew Green","Female","37500"
"Mrs. Bridget Stewart","Female","50000"
"Mrs. Bridget Stewart","Female","50000"
"Mrs. Bridget Stewart","Female","50000"
"Mrs. Bridget Stewart","Female","50000"
"Lisa Murphy","Female","37500"
"Lisa Murphy","Female","37500"
"Michael Fischer","Male","17500"
"Michael Fischer","Male","17500"
"Krystal Miller DVM","Male","37500"
"Catherine Roberts DDS","Female","50000"
"Raymond Hernandez","Female","50000"
"Raymond Hernandez","Female","50000"
"Raymond Hernandez","Female","50000"
"David Middleton","Male","50000"
"David Middleton","Male","50000"
"Michelle Garcia","Male","17500"
"Craig Merritt","Male","37500"
"Craig Merritt","Male","37500"
"Matthew Turner","Male","50000"
"Matthew Turner","Male","50000"
"Juan Olson","Male","50000"
"Juan Olson","Male","50000"
"Juan Olson","Male","50000"
"Jason Colon","Male","50000"
"Jason Colon","Male","50000"
"Katherine Scott","Male","37500"
"James Welch","Male","37500"
"James Welch","Male","37500"
"Stefanie Green","Female","37500"
"Emily Stone","Male","37500"
"Emily Stone","Male","37500"
"Emily Stone","Male","37500"
"Emily Stone","Male","37500"
"Susan Mathis","Male","50000"
"Susan Mathis","Male","50000"
"Susan Mathis","Male","50000"
"Susan Mathis","Male","50000"
"Susan Mathis","Male","50000"
"Justin Hill","Female","37500"
"James Williams","Male","37500"
"James Williams","Male","37500"
"James Williams","Male","37500"
"Patrick Martinez","Male","17500"
"Tracy Garcia","Male","37500"
"Tracy Garcia","Male","37500"
"Megan Welch","Male","17500"
"Julie Lopez","Female","37500"
"Chad Wagner","Male","50000"
"Frank Sanchez","Male","37500"
"Kevin Fox","Male","50000"
"Allen Page","Female","37500"
"Allen Page","Female","37500"
"Nathan Vasquez","Male","17500"
"John Fox","Male","37500"
"John Fox","Male","37500"
"John Fox","Male","37500"
"Courtney Daniels","Male","50000"
"Courtney Daniels","Male","50000"
"Katherine Mitchell","Female","37500"
"Tony Garcia","Male","50000"
"Tony Garcia","Male","50000"
"Eric Cooper","Male","50000"
"Todd Atkinson","Male","37500"
"Todd Atkinson","Male","37500"
"Misty Gray","Male","50000"
"Sheri Haley","Male","37500"
"Susan Scott","Male","50000"
"Susan Scott","Male","50000"
"Nathan Murphy","Male","50000"
"Nathan Murphy","Male","50000"
"Linda Thompson","Female","50000"
"Linda Thompson","Female","50000"
"Robin Campbell","Female","50000"
"Emily Hull","Female","17500"
"Emily Hull","Female","17500"
"Lisa Lewis","Female","37500"
"Lisa Lewis","Female","37500"
"Christine Anderson","Female","17500"
"Christine Anderson","Female","17500"
"Jonathan Davila","Female","17500"
"Jonathan Davila","Female","17500"
"Kayla Prince","Male","50000"
"Nicholas Davis","Female","17500"
"Nicholas Davis","Female","17500"
"Robert George","Male","17500"
"Donald Patel","Male","50000"
"Donald Patel","Male","50000"
"Donald Patel","Male","50000"
"Jorge Wilson","Female","17500"
"Jorge Wilson","Female","17500"
"Jodi Sutton","Female","17500"
"Jodi Sutton","Female","17500"
"Michael Fuentes","Male","50000"
"Michael Fuentes","Male","50000"
"Tyler Saunders","Male","37500"
"Sara Johnson","Male","17500"
"Lindsay Miller","Female","50000"
"Lindsay Miller","Female","50000"
"Lindsay Miller","Female","50000"
"Brad Ayala","Male","17500"
"Justin Salinas","Male","37500"
"Justin Salinas","Male","37500"
"Jordan Holt","Female","17500"
"Jordan Holt","Female","17500"
"Richard Watson","Female","17500"
"Kathleen Terry","Male","37500"
"Kathleen Terry","Male","37500"
"Kathleen Terry","Male","37500"
"Kathleen Terry","Male","37500"
"Kathleen Terry","Male","37500"
"Diane Curry","Male","50000"
"Diane Curry","Male","50000"
"Diane Curry","Male","50000"
"Karen Long","Male","50000"
"Karen Long","Male","50000"
"Jennifer Lozano","Male","17500"
"Victoria Collier","Female","37500"
"Victoria Collier","Female","37500"
"Victoria Collier","Female","37500"
"Victoria Collier","Female","37500"
"William Strickland","Male","50000"
"William Strickland","Male","50000"
"William Strickland","Male","50000"
"Alicia Williams","Female","37500"
"Alicia Williams","Female","37500"
"Nicholas Haley","Male","37500"
"Nicholas Haley","Male","37500"
"Amber Underwood","Female","50000"
"Amber Underwood","Female","50000"
"Amber Underwood","Female","50000"
"Amber Underwood","Female","50000"
"Jennifer Deleon","Female","37500"
"Jennifer Deleon","Female","37500"
"Jennifer Deleon","Female","37500"
"Diane Gibson","Male","50000"
"Diane Gibson","Male","50000"
"Mrs. Lori Powers","Female","37500"
"Mrs. Lori Powers","Female","37500"
"Mrs. Lori Powers","Female","37500"
"Jamie Blackburn","Male","50000"
"Jamie Blackburn","Male","50000"
"Elizabeth Rios","Female","50000"
"Elizabeth Rios","Female","50000"
"Samuel Yoder","Female","37500"
"Samuel Yoder","Female","37500"
"Michelle Buchanan","Male","37500"
"Michelle Buchanan","Male","37500"
"Jon White","Male","50000"
"Kirsten Shelton","Female","50000"
"Scott Orozco","Male","37500"
"Scott Orozco","Male","37500"
"Scott Orozco","Male","37500"
"Daniel Bautista","Male","17500"
"Daniel Bautista","Male","17500"
"Daniel Bautista","Male","17500"
"Anthony Valdez","Male","50000"
"Anthony Valdez","Male","50000"
"Anthony Valdez","Male","50000"
"David Nash","Male","17500"
"Tara Edwards","Female","17500"
"Tara Edwards","Female","17500"
"Megan Butler","Male","50000"
"Tina Sanford","Male","50000"
"Tina Sanford","Male","50000"
"Tina Sanford","Male","50000"
"Caitlyn Keller","Male","17500"
"Caitlyn Keller","Male","17500"
"Caitlyn Keller","Male","17500"
"Christopher Clements","Male","50000"
"Anita Maldonado","Male","50000"
"Anita Maldonado","Male","50000"
"Anita Maldonado","Male","50000"
"Anita Maldonado","Male","50000"
"Ronnie Perry","Female","17500"
"Nancy Espinoza","Female","37500"
"Nancy Espinoza","Female","37500"
"Nancy Espinoza","Female","37500"
"Rebekah Long","Female","50000"
"Rebekah Long","Female","50000"
"Rebekah Long","Female","50000"
"Matthew Mooney","Male","50000"
"Matthew Mooney","Male","50000"
"Lauren Wood","Male","17500"
"Lauren Wood","Male","17500"
"Lauren Wood","Male","17500"
"Lauren Wood","Male","17500"
"Lauren Wood","Male","17500"
"Thomas Brooks","Female","37500"
"Matthew Berry","Female","50000"
"Julia Martin","Male","37500"
"Michael Kim","Female","37500"
"Christopher Sanders","Male","50000"
"Christopher Sanders","Male","50000"
"Jennifer Harris","Male","37500"
"Jennifer Harris","Male","37500"
"Alan Murray","Female","37500"
"Patrick House PhD","Male","37500"
"Patrick House PhD","Male","37500"
"Mr. Rickey Webb","Male","17500"
"Mr. Rickey Webb","Male","17500"
"James Allen","Male","17500"
"James Allen","Male","17500"
"James Allen","Male","17500"
"James Allen","Male","17500"
"Tiffany Robinson","Male","37500"
"Tiffany Robinson","Male","37500"
"Tiffany Robinson","Male","37500"
"Tammy Phelps","Male","17500"
"Tammy Phelps","Male","17500"
"Stephanie Huffman","Female","37500"
"Stephanie Huffman","Female","37500"
"Stephanie Huffman","Female","37500"
"Vanessa Caldwell","Male","17500"
"Zachary Hess","Male","17500"
"Kathy Richmond","Female","17500"
"Kathy Richmond","Female","17500"
"Jennifer Bolton","Male","50000"
"Jennifer Bolton","Male","50000"
"Jennifer Bolton","Male","50000"
"Erin York","Female","37500"
"James Graves","Male","50000"
"James Graves","Male","50000"
"James Graves","Male","50000"
"James Graves","Male","50000"
"James Page","Male","50000"
"Christine Lang","Male","37500"
"Christine Lang","Male","37500"
"Levi Murphy","Male","37500"
"Michelle Johnson","Male","50000"
"Amanda Williams","Male","37500"
"Alexis Wilson","Male","50000"
"Todd Barr","Male","50000"
"Steven Cook","Female","37500"
"Steven Cook","Female","37500"
"Adam Wilkerson","Female","37500"
"Adam Wilkerson","Female","37500"
"Adam Wilkerson","Female","37500"
"Logan Green","Male","17500"
"Logan Green","Male","17500"
"Matthew Fitzgerald","Male","50000"
"Matthew Fitzgerald","Male","50000"
"Robin Lane","Female","37500"
"Robin Lane","Female","37500"
"Robin Lane","Female","37500"
"Ronald Kennedy","Male","50000"
"Ronald Kennedy","Male","50000"
"Sergio Garcia","Female","37500"
"Sergio Garcia","Female","37500"
"Kevin Freeman","Female","17500"
"Kevin Freeman","Female","17500"
"Nancy Garner","Male","50000"
"Nancy Garner","Male","50000"
"James Carey","Female","37500"
