"name","income"
"Renee Wood",50000
"Eugene Yang",50000
"Antonio Callahan",50000
"Pamela Lane",50000
"Kimberly Day",50000
"James Schwartz",50000
"Matthew Carpenter",50000
"Jessica Johnson",50000
"Jason Leblanc MD",50000
"Phillip Bishop",50000
"Karen Olson",50000
"Lisa Lawrence",50000
"Kayla Mills",50000
"Kelly Hall",50000
"James Bowen",50000
"Angela Griffin",50000
"Lindsey Thomas",50000
"Dustin Jones",50000
"Rachel Charles",50000
"Michele Henderson",50000
"Joseph Rice",50000
"Mark Moore",50000
"Danielle Ballard",50000
"Kimberly Hudson",50000
"Barbara Austin",50000
"Jesus Thomas",50000
"Anthony Miles",50000
"Julia Pearson",50000
"Vanessa Mora",50000
"Katelyn Lee",50000
"Thomas Johnson",50000
"Joshua Tapia",50000
"Wayne Leach",50000
"Courtney Rodriguez",50000
"Amy Rosario",50000
"Krista Olson",50000
"Meredith Ayala",50000
"Rhonda Miller",50000
"Micheal Brown",50000
"Bruce Guerrero",50000
"Matthew Johnson",50000
"Levi Vasquez",50000
"Patricia Holland",50000
"Dennis Powell",50000
"Thomas Wiggins",50000
"Heather Davis",50000
"Thomas Wolfe",50000
"David Mitchell",50000
"John Brown",50000
"Kim Hanna",50000
"Alyssa Kim",50000
"Jason Owen",50000
"Krista Richards",50000
"Jacob Green",50000
"Steven Petersen",50000
"Maria Hensley",50000
"Nicole Johnson",50000
"David Chan",50000
"Nathan Grimes",50000
"Kelly Cooper",50000
"Samantha Travis",50000
"Beverly Bush",50000
"Kyle Wiley",50000
"Joseph Gay",50000
"Elizabeth Dominguez",50000
"Jason Gill",50000
"Jacob Sanchez",50000
"Brian Brooks",50000
"Diane Jimenez",50000
"Michael Reilly",50000
"Dean Walters",50000
"James Richardson",50000
"Larry Williams",50000
"Jose Wood",50000
"Elizabeth Smith",50000
"Jacob Cardenas",50000
"Jeffrey Davis",50000
"Michael Atkinson",50000
"Trevor Lewis",50000
"Curtis Gray",50000
"Sharon Ruiz",50000
"Jennifer Schwartz",50000
"Juan Fowler",50000
"Jonathan Bond",50000
"Brandy Meyers",50000
"Grace Taylor",50000
"Michele Olson",50000
"Jamie Sellers",50000
"Lindsey Camacho",50000
"Kellie Bennett",50000
"David Dunlap",50000
"Darryl Rosario",50000
"Sarah Kemp",50000
"Mark Andrews",50000
"Jessica Harris",50000
"Daniel Morales",50000
"Mckenzie Walsh",50000
"Rachel Evans",50000
"Kimberly Bryant DDS",50000
"Derrick Flores",50000
"Andrew Sanford",50000
"Thomas Little",50000
"Audrey Stevens",50000
"Michael Taylor",50000
"Emily Atkins",50000
"Rhonda Sanchez",50000
"Kelly Odonnell",50000
"Donna Hogan",50000
"John Hoover",50000
"Benjamin Smith",50000
"Megan Patterson",50000
"Carol Escobar",50000
"Becky Wallace",50000
"Jessica Bernard",50000
"Dwayne Thornton",50000
"Deborah Adkins",50000
"Shelby Forbes",50000
"Dominic Wright Jr.",50000
"Mr. Wayne White",50000
"Ryan Short",50000
"Gary Allen",50000
"Matthew Bender",50000
"Daniel Johnson",50000
"Stephanie Walker",50000
"Carolyn Cortez",50000
"Matthew Garcia",50000
"Sandra Bishop",50000
"Chloe Robinson",50000
"Jessica Collins",50000
"David Robinson",50000
"Michael Banks",50000
"Felicia Bowers",50000
"Thomas Smith",50000
"Jordan Brooks",50000
"Stacy Lynch",50000
"Kimberly Robinson",50000
"Austin Archer",50000
"Vincent Tanner",50000
"James Montes",50000
"Steven Vargas",50000
"Melissa Rivera",50000
"Erin Mann",50000
"Brian Gallegos",50000
"Mary Vang",50000
"Debra Mayer",50000
"Cheryl Davis",50000
"Louis Wallace",50000
"John Lozano",50000
"Austin Johnson",50000
"Ms. Diane Griffin",50000
"Briana White",50000
"Scott Flores",50000
"John Coleman",50000
"April Smith",50000
"Vanessa Bass",50000
"Michelle Cohen",50000
"Michael Graham",50000
"Patricia Powell",50000
"Mark Steele",50000
"Austin Gutierrez",50000
"Kenneth Stephenson",50000
"Veronica Parks",50000
"Maria Allen",50000
"Stephen Foster",50000
"Tammy Smith",50000
"Melissa Lane",50000
"Keith King",50000
"Timothy Dominguez",50000
"Robert Johnson",50000
"Erin Williams",50000
"Jason Thomas",50000
"Makayla Wade",50000
"Jonathan Grant",50000
"Melanie Escobar",50000
"Olivia Shaw",50000
"Eugene Knight",50000
"Heidi Long",50000
"Robin Ramirez",50000
"Samantha Novak",50000
"Roger Strong",50000
"Terry Clayton",50000
"Tina Mason",50000
"Christopher Mcgrath",50000
"Brandy Mcbride",50000
"Amanda Schultz",50000
"Sarah Francis",50000
"Brandon Church",50000
"Connie Martin",50000
"Mary Perez",50000
"John Phillips",50000
"Kyle Andrade",50000
"Timothy Diaz DVM",50000
"Lindsay Hodges",50000
"Lauren Cole",50000
"John Jimenez",50000
"Matthew Russell",50000
"Jeremy Erickson",50000
"Jonathan Brown",50000
"Robert Gilbert",50000
"Jacob Williams",50000
"Kristie Solomon",50000
"Ann Bruce PhD",50000
"Annette Saunders",50000
"Alexander Marquez",50000
"Ashley Evans",50000
"Andre Randolph",50000
"Mary Lopez",50000
"Mitchell Jackson",50000
"Louis Turner",50000
"John Daniels PhD",50000
"Alan Lindsey",50000
"Kevin Figueroa",50000
"Luis Sheppard",50000
"Nancy Cook",50000
"Kimberly Simmons",50000
"Desiree Becker",50000
"Cynthia David",50000
"Timothy Mills",50000
"David Howard",50000
"Savannah Rodriguez",50000
"Mary Eaton",50000
"Bruce Brown",50000
"Casey Washington",50000
"Kayla Hart",50000
"Karen Moon",50000
"George Baker",50000
"Ann French",50000
"Wesley Knox",50000
"Louis Rice",50000
"Mary Cross",50000
"Tyler Walker",50000
"Danielle Reynolds",50000
"Jennifer Bryan",50000
"Gregory Hernandez",50000
"Ashley Perry",50000
"Carol Duncan",50000
"Kathleen Mckay",50000
"Christopher Gomez",50000
"Maria Patterson",50000
"Amanda Garcia",50000
"Russell Anderson",50000
"James Sullivan",50000
"Katie Jones",50000
"Karen Chan",50000
"Andrea Summers",50000
"Marie Mccarty",50000
"Jennifer Huynh",50000
"Joseph Bradshaw",50000
"Zachary Hawkins",50000
"Sarah Horn",50000
"William Ruiz",50000
"Beverly Richardson",50000
"Gary Wright",50000
"Vincent Oliver",50000
"Dawn Bailey",50000
"Michael Green",50000
"Katherine Sanchez",50000
"James Howard",50000
"Amy Hobbs",50000
"Tiffany Johnson",50000
"Karen Le",50000
"Reginald Thompson",50000
"Kimberly Mitchell",50000
"Julian Nichols",50000
"Elizabeth Brown",50000
"Michael Smith",50000
"Julia Gibson",50000
"Lisa Burns",50000
"Jennifer Mosley",50000
"Shari Wilkins",50000
"Thomas Webster",50000
"Amy Williams",50000
"Maria Foster",50000
"Jessica Campbell",50000
"Sarah Steele",50000
"Angela Macias",50000
"Hunter Roach",50000
"Scott Hancock",50000
"Charles Brown",50000
"Steven Stevenson",50000
"Sharon Bennett",50000
"Johnny Grant",50000
"Michael Jordan",50000
"Andrea Brown",50000
"Jodi Patrick",50000
"Mark Osborne",50000
"Ann Meyer",50000
"Deborah Peters",50000
"Robert Glenn",50000
"Cory Thomas",50000
"Melissa Flores",50000
"Dr. Bailey Smith",50000
"Pamela Taylor",50000
"Stephanie Howell",50000
"Luis Espinoza",50000
"Rachel Murray",50000
"Michael Taylor",50000
"Nicole Marsh",50000
"David Sherman",50000
"Adam Martin",50000
"Andrea Dodson",50000
"Ryan Holmes",50000
"Matthew Lawson",50000
"Melissa Valdez",50000
"Hunter Morales",50000
"Marcus Landry",50000
"Michelle Powers",50000
"Andrew Lyons",50000
"Gavin Fisher",50000
"Elizabeth Avery",50000
"Craig Ford",50000
"Evelyn Smith",50000
"Matthew Ponce",50000
"Lisa Gross",50000
"Timothy Gonzales",50000
"Leslie Huerta",50000
"Elizabeth Ryan",50000
"Sandra Lewis",50000
"Julie Henry",50000
"Heather Richardson",50000
"Angela Parsons",50000
"James Burke",50000
"Ann Roman",50000
"Jim Griffith",50000
"Jasmine Ruiz",50000
"Emily Hood",50000
"Diane Mills",50000
"Kristen Clayton",50000
"Kristina Wilson",50000
"Kenneth Curry",50000
"Danielle Harrison",50000
"Christopher Miller",50000
"Catherine Ramirez",50000
"Donna Salazar",50000
"Lindsay Parsons",50000
"Brianna Smith",50000
"Wendy Young",50000
"Tyler Odonnell",50000
"Sarah Mckenzie",50000
"Raymond Diaz",50000
"Harry Carson",50000
"Robert Hernandez",50000
"Mr. Paul Wood PhD",50000
"Paul Stephens",50000
"Michele Martinez",50000
"Catherine Macdonald",50000
"Frank Rojas",50000
"Samantha Morris",50000
"Brittany Nguyen",50000
"Jill Evans",50000
"Sabrina Andersen",50000
"Chad Pacheco",50000
"Desiree Riddle",50000
"Scott Rios",50000
"Nancy Valencia",50000
"John Nicholson",50000
"Darren Bradley",50000
"Devin Anderson",50000
"Mrs. Shannon Rocha",50000
"Kathleen Haynes",50000
"Rick Randall",50000
"Bill Turner",50000
"Dustin Waters",50000
"Steven Walker",50000
"James Wagner",50000
"James Berry",50000
"Joseph Murray",50000
"Kevin Young",50000
"Kimberly Martinez",50000
"Danielle Martinez",50000
"Peter Nunez",50000
"Victoria Odonnell",50000
"Justin Taylor",50000
"Kathryn Martinez",50000
"Charlene Walters",50000
"Eric Hudson",50000
"David Peters Jr.",50000
"Patricia Olson",50000
"Melissa Barton",50000
"Courtney Blackwell",50000
"Amy Reeves",50000
"Joseph Contreras",50000
"Lindsey Wilson",50000
"Sophia Howard",50000
"Gregory Andrade PhD",50000
"Gregory Mcdonald",50000
"Timothy Perez",50000
"Yolanda Bernard",50000
"Kristen Mathews",50000
"Donna Juarez",50000
"Catherine Young",50000
"Antonio Wright",50000
"Cody Luna",50000
"Megan Thomas",50000
"Monique Ramirez",50000
"Christine Stewart",50000
"Marco Herrera",50000
"Jacqueline Newman DDS",50000
"Rebekah Austin",50000
"Thomas Collier",50000
"Daniel Johnson",50000
"Megan Dunn",50000
"Jessica Nixon",50000
"Jacob Watson",50000
"Carla Nelson",50000
"Megan Rodriguez",50000
"Rebecca Sanchez DDS",50000
"Marie Mills",50000
"Ms. Debra Harrell",50000
"Victoria Moon",50000
"Jeffrey Kim",50000
"Lisa Jackson",50000
"Richard Jenkins",50000
"Steven Stanton",50000
"Mark Davis",50000
"Arthur Hart",50000
"William Davis",50000
"Robin Ochoa",50000
"Amanda Perez",50000
"Carol Scott DVM",50000
"Debbie Leonard",50000
"Matthew Beck",50000
"Katelyn Bailey",50000
"Theodore Wallace",50000
"Brianna Stevens",50000
"Aaron Rios",50000
"Tonya House",50000
"Keith Roach",50000
"Jason Taylor",50000
"Jack Quinn",50000
"Gina Nichols",50000
"Samuel Lee",50000
"Alexandra Smith",50000
"Jeremy Joseph",50000
"Andrew Bowers",50000
"Tabitha Stewart",50000
"Crystal Rivera",50000
"Trevor Hill",50000
"Julie Davis",50000
"Stephanie Douglas",50000
"Jennifer Gilbert",50000
"John Jones",50000
"Jasmine Marshall",50000
"Amber Brennan",50000
"Rachel Roy",50000
"Marcia Davis",50000
"Tyler Swanson",50000
"Sandra Sherman",50000
"Kim Morris",50000
"Misty Craig",50000
"Roger Barker",50000
"Casey Huang",50000
"Denise Lee",50000
"Danielle Bernard",50000
"Timothy Lopez",50000
"Chelsey Hernandez",50000
"Joshua Rodriguez",50000
"Jamie Yang",50000
"Diane Johnson",50000
"Steven Stewart",50000
"Tiffany Bowers",50000
"Evelyn Owens",50000
"Brittany Jones",50000
"Peter Peterson",50000
"Jennifer Jenkins",50000
"Jennifer Harris",50000
"Jason Haynes",50000
"David Garcia",50000
"Amy Williamson",50000
"Rachel Hanson",50000
"Mrs. Cindy Reid",50000
"Jason Stevens",50000
"Kenneth Anderson",50000
"Jason Young",50000
"Marissa Poole",50000
"Tracy Suarez",50000
"Dr. Michael Wade",50000
"Leah Rodriguez",50000
"Gabriella Hall",50000
"Mitchell Chavez",50000
"Patricia Jones",50000
"Daniel Levy",50000
"Timothy Curry",50000
"Kimberly Morrow",50000
"Albert Mayer",50000
"Beth Santana",50000
"Garrett Smith",50000
"Willie Merritt",50000
"William Carroll",50000
"Kristopher Weber",50000
"Heather White",50000
"Gerald Mendoza",50000
"Zachary Webb",50000
"Andrew Ray",50000
"Amber Love",50000
"Mrs. Heather Camacho",50000
"Melanie Robinson",50000
"Sierra Trevino",50000
"Jonathan Rogers",50000
"Steven Harris",50000
"Daniel May",50000
"Anthony Blackburn",50000
"Katherine Wong",50000
"Amanda Holt",50000
"Garrett House PhD",50000
"Jeffrey Davis",50000
"Ashley Foster DVM",50000
"Kurt Palmer",50000
"Kristy Howe",50000
"Julia Nunez",50000
"Daniel Cox",50000
"Adam Carlson",50000
"Rebecca Marshall",50000
"Julie Irwin",50000
"Evan Zamora",50000
"Robert Bailey",50000
"Bradley Griffin",50000
"Bryan Cruz",50000
"Maria Phillips",50000
"Christie Gonzalez",50000
"Marie Stout",50000
"Nichole Martin",50000
"Joe Trujillo",50000
"Shirley Davis",50000
"Kathryn Holland",50000
"Diana Barnett",50000
"Lisa Chambers",50000
"Jeff Gilbert",50000
"Ashley Johnson",50000
"Eric Mccormick",50000
"Chase Larson",50000
"Miguel Holmes",50000
"Rachel White",50000
"Jeffrey Santos",50000
"Evan Rogers",50000
"Sandra Jones",50000
"Gary Weeks",50000
"Kathryn Harrison",50000
"Kenneth Smith",50000
"John Rodriguez",50000
"Anna Williams",50000
"Paul Howard",50000
"Eric Whitney",50000
"Laurie Miller",50000
"Cody Davis",50000
"Megan Mcdowell",50000
"Johnny Marks",50000
"Alexandra Johnson",50000
"Rebecca Campbell",50000
"John Garza",50000
"Chad Crane",50000
"Daniel Long",50000
"Matthew Kane",50000
"Andrew Patton",50000
"Richard Gray",50000
"Mark Vang",50000
"Eric Graham",50000
"Alex Thomas",50000
"James Velasquez Jr.",50000
"Amy Shelton",50000
"Kevin Park",50000
"Kelly Ramos",50000
"Carol Phillips",50000
"Justin Williams",50000
"Reginald Rodriguez",50000
"Jonathan Howell",50000
"Rachael Fletcher",50000
"Ronald Taylor",50000
"Donna Kelly",50000
"Adam Burns",50000
"Patricia Thompson",50000
"Mrs. Lindsay Jones",50000
"Amber Young",50000
"Timothy Davis",50000
"Jermaine Morgan",50000
"Robert Allen",50000
"Jessica Brown",50000
"James Dickerson",50000
"Susan Sawyer",50000
"Charles Silva",50000
"Daniel Vasquez",50000
"Janet Mendez",50000
"Marcus Chang",50000
"Vincent Price",50000
"Deanna Wallace",50000
"Wendy Hill",50000
"Jonathan Taylor",50000
"Gregory Romero",50000
"Sandra Reynolds",50000
"David Patterson",50000
"Dwayne Figueroa",50000
"Maureen Ramirez",50000
"Dr. Allison Schneider DVM",50000
"Erik Dixon",50000
"Randall Harris",50000
"Jason Nielsen",50000
"Carol Young",50000
"Danielle Barnett",50000
"Jay Scott",50000
"Curtis Young",50000
"Chelsea James",50000
"Martin Burke",50000
"Wendy Franco",50000
"Donna Oneill",50000
"Marisa Shaw",50000
"Timothy Gordon",50000
"Bryce Robinson",50000
"Kyle Gordon",50000
"Stephen Perez",50000
"Sharon Ross",50000
"Laura Bean",50000
"Alyssa Rodriguez",50000
"Brandon Allen",50000
"Ricardo Bradley",50000
"Michelle Cain",50000
"Rachel Lopez",50000
"Julie Ramirez",50000
"Denise Bell",50000
"Christopher Newton",50000
"Victor Morgan",50000
"Gregory Terrell",50000
"Kelsey Bruce",50000
"Dr. Wanda Gonzalez",50000
"Daniel Sharp",50000
"Ashley Miller",50000
"Emily Walker",50000
"Jill Vega DDS",50000
"Amber Anderson",50000
"Patricia Jarvis",50000
"Thomas James",50000
"Raymond Burns",50000
"Brandy Castro",50000
"Connor Hall",50000
"Amanda Krueger",50000
"Julia Pratt",50000
"Scott Hendricks",50000
"Paige Flores",50000
"Catherine Hall",50000
"Justin Chandler",50000
"Emily Mahoney DVM",50000
"Leah Gutierrez",50000
"Teresa Chapman",50000
"Michael Johnson",50000
"Kenneth Thompson",50000
"Colin Reynolds",50000
"Jessica Schwartz",50000
"Tracey Morton",50000
"Daniel Galvan",50000
"Regina King",50000
"James Hunter",50000
"Erica Smith",50000
"Jason Mcmahon",50000
"Julian Williams",50000
"Christopher Wood",50000
"Richard Rodriguez",50000
"Michael Becker",50000
"Melissa Wilkerson",50000
"Lucas Johnson",50000
"Christine Baker",50000
"Maria Cooper",50000
"Michelle Bell",50000
"Jonathan Gonzalez",50000
"Phillip Garcia",50000
"Anthony Navarro",50000
"Jonathan Brown",50000
"Omar Schultz",50000
"Pamela Salinas",50000
"Daniel Kaufman",50000
"Paul Ellison",50000
"Amanda Hernandez",50000
"Nicholas Russell",50000
"William Hill",50000
"Karen Johnson",50000
"Julian Fleming",50000
"Michael Cobb",50000
"Laura Smith",50000
"Mary Castro",50000
"Anna Velazquez",50000
"Kristen Frank",50000
"Edward George",50000
"Evan Weiss",50000
"Craig Miller",50000
"Audrey Beck",50000
"Thomas Hernandez",50000
"Cathy Hodges",50000
"Elizabeth Reynolds",50000
"Kimberly Robbins",50000
"Cindy Williams",50000
"Jacqueline Johnson",50000
"Shannon Moore",50000
"Willie Jones",50000
"William Torres",50000
"Zachary Lutz",50000
"Austin Taylor",50000
"Alec Wilson",50000
"Anthony Delgado",50000
"Amber Carlson",50000
"Brandon Palmer",50000
"Anthony Williams",50000
"Rhonda Reese",50000
"Alyssa Gutierrez",50000
"Janet Miller",50000
"Madison Perez",50000
"Jason Foster",50000
"Robert Gutierrez",50000
"Colin Diaz",50000
"Felicia Williams",50000
"Donald Johnson",50000
"Lisa Black",50000
"Sharon Rush",50000
"Cynthia Diaz",50000
"Erin Peterson",50000
"Denise Turner",50000
"Rachel Simmons",50000
"Monique Mckinney",50000
"Aaron Gutierrez MD",50000
"Aaron Gilbert",50000
"Steven Swanson",50000
"Marie Fuller",50000
"Mrs. Nicole Middleton",50000
"Susan Thomas",50000
"Henry Porter",50000
"Jim Berry",50000
"Joel Hunter",50000
"Aaron Anderson",50000
"Catherine Beltran",50000
"Samantha Barker",50000
"Elizabeth Garcia",50000
"Matthew Ray",50000
"William Smith",50000
"Penny Jensen",50000
"Joseph Adams",50000
"Doris Vincent",50000
"Javier Smith",50000
"Linda Allen",50000
"Jessica Best",50000
"Steven Rodriguez",50000
"Thomas Young",50000
"Scott Edwards",50000
"Courtney Dalton",50000
"Robert Clark",50000
"Walter Cunningham",50000
"Mark Alvarez",50000
"Blake Rose",50000
"Nicholas Acevedo",50000
"Larry Pittman",50000
"George Tucker",50000
"Justin Marsh",50000
"Cesar Cooper",50000
"Sara Simmons",50000
"Ashley Allison",50000
"Ethan Hamilton",50000
"Richard Carter",50000
"Tiffany Lawson",50000
"Thomas Mccoy",50000
"Taylor Willis",50000
"Ashley Boone",50000
"Kyle Larson",50000
"Yvette Jackson",50000
"Kenneth Martin",50000
"Adam Malone",50000
"Adam Parker",50000
"Karen Mills DDS",50000
"James Bailey",50000
"Jared Kim",50000
"Terry Johnson",50000
"Vicki Meyer",50000
"Nicholas Green",50000
"Jeffrey Fisher",50000
"Gregory Davis",50000
"Kara Jimenez",50000
"Renee Miller",50000
"Kristen Bryant",50000
"Brad Gillespie",50000
"Jessica Bell",50000
"Sean Noble",50000
"Karen Thompson",50000
"Sandra Griffith",50000
"Brent Hampton",50000
"Larry Cortez",50000
"Raymond Williams",50000
"Gina Grant",50000
"Roy Williams",50000
"Karen Schmidt",50000
"Ethan Roth",50000
"Brandon Woodard",50000
"Cynthia Cohen",50000
"Brenda Garza",50000
"Austin Williams",50000
"Kimberly Morris",50000
"Stephanie Rhodes",50000
"Stephen Hale",50000
"Desiree Johnson",50000
"Patrick Collier",50000
"Andrea Lopez",50000
"Amy Tran",50000
"Christopher Carr",50000
"Robert Anderson",50000
"Barbara Jones",50000
"Robert Tran",50000
"Melanie Curtis",50000
"Tracy Villa",50000
"Rebecca Decker",50000
